4.990000,0.181900,0.907681,2462.991260
5.000000,0.181415,0.907075,2462.991260
5.010000,0.181215,0.907887,2462.991260
5.020000,0.180675,0.906989,2463.171958
5.030000,0.180615,0.908494,2463.171958
5.040000,0.180015,0.907276,2463.171958
5.050000,0.179615,0.907056,2463.351661
5.060000,0.179255,0.907031,2463.531007
5.070000,0.179015,0.907606,2463.531007
5.080000,0.178615,0.907364,2463.531007
5.090000,0.178215,0.907115,2463.709259
5.100000,0.177855,0.907061,2463.887131
5.110000,0.177615,0.907613,2463.887131
5.120000,0.177215,0.907341,2463.887131
5.130000,0.176815,0.907061,2463.887131
5.140000,0.176615,0.907801,2464.063817
5.150000,0.176215,0.907507,2464.240041
5.160000,0.175815,0.907206,2464.767928
5.170000,0.175615,0.907930,2464.767928
5.180000,0.175215,0.907614,2464.767928
5.190000,0.174815,0.907290,2464.767928
5.200000,0.174615,0.907998,2464.767928
5.210000,0.174215,0.907660,2464.942347
5.220000,0.173815,0.907315,2464.942347
5.230000,0.173615,0.908007,2464.942347
5.240000,0.171615,0.899263,2465.070244
5.250000,0.172815,0.907279,2465.115489
5.260000,0.172435,0.907008,2465.633100
5.270000,0.172130,0.907125,2465.805287
5.280000,0.171930,0.907791,2465.977229
5.290000,0.171530,0.907394,2465.977229
5.300000,0.171130,0.906989,2465.977229
5.310000,0.170810,0.907001,2466.148080
5.320000,0.170530,0.907220,2466.148080
5.330000,0.170330,0.907859,2466.148080
5.340000,0.169930,0.907426,2466.148080
5.350000,0.169530,0.906986,2466.148080
5.360000,0.169330,0.907609,2466.148080
5.370000,0.168930,0.907154,2466.148080
5.380000,0.168730,0.907768,2466.148080
5.390000,0.168330,0.907299,2466.148080
5.400000,0.168130,0.907902,2466.148080
5.410000,0.167730,0.907420,2466.315821
5.420000,0.167530,0.908013,2466.315821
5.430000,0.167130,0.907516,2466.315821
5.440000,0.166730,0.907011,2466.482752
5.450000,0.166530,0.907589,2466.482752
5.460000,0.164730,0.899426,2466.733079
5.470000,0.164530,0.899979,2466.733079
5.480000,0.164130,0.899433,2466.897426
5.490000,0.165330,0.907662,2467.310187
5.500000,0.164930,0.907115,2467.475296
5.510000,0.164730,0.907663,2467.640064
5.520000,0.164330,0.907102,2467.804411
5.530000,0.164130,0.907639,2467.804411
5.540000,0.163730,0.907064,2467.804411
5.550000,0.163430,0.907037,2468.131486
5.560000,0.163245,0.907642,2468.131486
5.570000,0.162845,0.907047,2468.131486
5.580000,0.162645,0.907559,2468.131486
5.590000,0.162265,0.907062,2468.293841
5.600000,0.162045,0.907452,2468.293841
5.610000,0.161845,0.907951,2468.293841
5.620000,0.161445,0.907321,2468.293841
5.630000,0.161245,0.907810,2468.455202
5.640000,0.160845,0.907166,2468.455202
5.650000,0.160545,0.907079,2468.776423
5.660000,0.160445,0.908119,2468.776423
5.670000,0.160045,0.907455,2468.776423
5.680000,0.159845,0.907920,2468.776423
5.690000,0.159445,0.907242,2468.776423
5.700000,0.159245,0.907697,2468.776423
5.710000,0.158845,0.907005,2468.776423
5.720000,0.158645,0.907450,2468.776423
5.730000,0.158305,0.907088,2468.934773
5.740000,0.158045,0.907179,2469.251041
5.750000,0.157845,0.907609,2469.251041
5.760000,0.157465,0.906999,2469.408670
5.770000,0.157245,0.907304,2469.408670
5.780000,0.156925,0.907027,2469.565615
5.790000,0.156845,0.908133,2469.565615
5.800000,0.156445,0.907381,2469.565615
5.810000,0.156245,0.907784,2469.565615
5.820000,0.155845,0.907018,2469.565615
5.830000,0.155585,0.907061,2469.876847
5.840000,0.155445,0.907799,2470.032301
5.850000,0.155045,0.907013,2470.187550
5.860000,0.154845,0.907392,2470.187550
5.870000,0.154645,0.907766,2470.187550
5.880000,0.154265,0.907078,2470.341950
5.890000,0.154160,0.908003,2470.496191
5.900000,0.153760,0.907184,2470.496191
5.910000,0.153560,0.907540,2470.649898
5.920000,0.153220,0.907063,2470.803168
5.930000,0.152960,0.907053,2470.803168
5.940000,0.152760,0.907395,2470.956009
5.950000,0.152560,0.907732,2470.956009
5.960000,0.152360,0.908066,2471.108426
5.970000,0.151960,0.907201,2471.108426
5.980000,0.151760,0.907525,2471.260309
5.990000,0.151560,0.907845,2471.260309
6.000000,0.151180,0.907080,2471.411594
6.010000,0.150960,0.907270,2471.562589
6.020000,0.150760,0.907575,2471.562589
6.030000,0.150560,0.907877,2471.562589
6.040000,0.150360,0.908175,2471.562589
6.050000,0.148760,0.899998,2471.701583
6.060000,0.149760,0.907546,2471.862314
6.070000,0.148160,0.899331,2472.146617
6.080000,0.147960,0.899597,2472.294692
6.090000,0.148940,0.907045,2472.608568
6.100000,0.148760,0.907436,2472.608568
6.110000,0.148560,0.907702,2472.757141
6.120000,0.148202,0.906996,2473.053602
6.130000,0.147960,0.906995,2473.201677
6.140000,0.147760,0.907247,2473.201677
6.150000,0.147560,0.907494,2473.201677
6.160000,0.147360,0.907738,2473.349052
6.170000,0.147160,0.907977,2473.349052
6.180000,0.146780,0.907101,2473.789829
6.190000,0.146560,0.907207,2473.789829
6.200000,0.146360,0.907432,2473.789829
6.210000,0.146160,0.907654,2473.789829
6.220000,0.145960,0.907871,2473.789829
6.230000,0.145600,0.907088,2473.935440
6.240000,0.145360,0.907047,2474.226340
6.250000,0.145275,0.907969,2474.226340
6.260000,0.145075,0.908170,2474.226340
6.270000,0.144675,0.907112,2474.226340
6.280000,0.144475,0.907303,2474.226340
6.290000,0.144195,0.906987,2474.370570
6.300000,0.144075,0.907673,2474.514726
6.310000,0.143875,0.907851,2474.514726
6.320000,0.143675,0.908026,2474.514726
6.330000,0.143475,0.908197,2474.514726
6.340000,0.143075,0.907096,2474.514726
6.350000,0.142875,0.907256,2474.514726
6.360000,0.142675,0.907413,2474.514726
6.370000,0.142475,0.907566,2474.514726
6.380000,0.142275,0.907715,2474.514726
6.390000,0.142075,0.907859,2474.514726
6.400000,0.141735,0.907104,2474.798433
6.410000,0.141675,0.908137,2474.940140
6.420000,0.141275,0.906986,2474.940140
6.430000,0.141057,0.906997,2475.081200
6.440000,0.140875,0.907235,2475.222236
6.450000,0.140675,0.907354,2475.222236
6.460000,0.140475,0.907469,2475.362852
6.470000,0.140275,0.907579,2475.362852
6.480000,0.139975,0.907038,2475.502851
6.490000,0.139875,0.907789,2475.502851
6.500000,0.139675,0.907888,2475.502851
6.510000,0.139475,0.907982,2475.642370
6.520000,0.139275,0.908073,2475.642370
6.530000,0.139075,0.908160,2475.642370
6.540000,0.138695,0.907066,2475.919940
6.550000,0.138475,0.907011,2475.919940
6.560000,0.138275,0.907084,2476.058400
6.570000,0.138075,0.907153,2476.334681
6.580000,0.137875,0.907218,2476.472669
6.590000,0.137675,0.907278,2476.472669
6.600000,0.137475,0.907335,2476.472669
6.610000,0.137215,0.906991,2476.609896
6.620000,0.137015,0.907040,2476.746958
6.630000,0.136815,0.907084,2476.883777
6.640000,0.136595,0.906991,2477.020380
6.650000,0.136475,0.907559,2477.020380
6.660000,0.136275,0.907592,2477.020380
6.670000,0.135990,0.907054,2477.020380
6.680000,0.135790,0.907077,2477.020380
6.690000,0.135590,0.907097,2477.020380
6.700000,0.135390,0.907113,2477.020380
6.710000,0.135190,0.907125,2477.020380
6.720000,0.135190,0.908477,2477.020380
6.730000,0.134790,0.907137,2477.020380
6.740000,0.134590,0.907137,2477.289711
6.750000,0.134390,0.907133,2477.424142
6.760000,0.134190,0.907125,2477.424142
6.770000,0.133990,0.907113,2477.558306
6.780000,0.133790,0.907096,2477.558306
6.790000,0.133590,0.907076,2477.558306
6.800000,0.133390,0.907052,2477.558306
6.810000,0.133190,0.907024,2477.558306
6.820000,0.133190,0.908356,2477.558306
6.830000,0.132990,0.908322,2477.558306
6.840000,0.132790,0.908284,2477.558306
6.850000,0.132590,0.908242,2477.558306
6.860000,0.132390,0.908196,2477.558306
6.870000,0.132190,0.908146,2477.558306
6.880000,0.131990,0.908091,2477.558306
6.890000,0.131650,0.907069,2477.690060
6.900000,0.131590,0.907971,2477.690060
6.910000,0.131390,0.907905,2477.690060
6.920000,0.131190,0.907835,2477.690060
6.930000,0.130990,0.907761,2477.690060
6.940000,0.130790,0.907683,2477.820926
6.950000,0.130590,0.907601,2477.820926
6.960000,0.130390,0.907515,2477.820926
6.970000,0.130190,0.907425,2477.820926
6.980000,0.129942,0.906995,2478.080964
6.990000,0.129790,0.907232,2478.080964
7.000000,0.129590,0.907130,2478.080964
7.010000,0.129390,0.907024,2478.210466
7.020000,0.129390,0.908318,2478.210466
7.030000,0.129190,0.908206,2478.210466
7.040000,0.128990,0.908090,2478.210466
7.050000,0.128790,0.907970,2478.210466
7.060000,0.128590,0.907846,2478.210466
7.070000,0.128390,0.907718,2478.210466
7.080000,0.128190,0.907585,2478.210466
7.090000,0.127930,0.907024,2478.338414
